-,SuffixTrie,-,Automata,-,PatricianTrie,-
Test No,Build,Consult,Build,Consult,Build,Consult
../books/data/data0.in,0.000,0.000,0.000,739.292
../books/data/data1.in,0.000,0.000,0.000,724.556
../books/data/data2.in,0.000,0.000,0.000,755.484
../books/data/data3.in,0.000,0.000,0.000,721.367
../books/data/data4.in,0.000,0.000,0.000,763.885
